"Datum" "Warengruppe" "Umsatz" "wochentag" "jahreszeit" "monat" "holiday" "sylvester" "dayoff_after" "dayoff_b4" "VerlaengertesWE_Mo" "VerlaengertesWE_Fr" "schulferien" "KielerWoche" "Bewoelkung" "Temperatur" "Windgeschwindigkeit" "Wettercode" "mean" "Temp_abweichung" "warmTemp" "Temperatur_labels"
"1417" 2017-06-15 1 121.510818120738 "Thursday" "Sommer" "06" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 3 22.75 "Brise" "RegenGewitter" 18.480910041841 0 TRUE "sommerlich"
"1418" 2017-06-16 1 159.386053748275 "Friday" "Sommer" "06" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 5 17.375 "Wind" "RegenGewitter" 18.480910041841 0 FALSE "moderat"
"1419" 2017-06-17 1 152.587185601354 "Saturday" "Sommer" "06" FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 0 20.125 "Wind" "Trocken" 18.480910041841 0 TRUE "moderat"
"1420" 2017-06-18 1 75.1727854873289 "Sunday" "Sommer" "06" FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 2 24.25 "Brise" "Trocken" 18.480910041841 0 TRUE "sommerlich"
"1421" 2017-06-19 1 146.631334543439 "Monday" "Sommer" "06" FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 1 25.375 "Brise" "Trocken" 18.480910041841 0 TRUE "sommerlich"
"1422" 2017-06-20 1 127.815304326711 "Tuesday" "Sommer" "06" FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 0 20.75 "Wind" "Trocken" 18.480910041841 0 TRUE "moderat"
"1423" 2017-06-21 1 120.022105971466 "Wednesday" "Sommer" "06" FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 3 18.75 "Brise" "Trocken" 18.480910041841 0 TRUE "moderat"
"1424" 2017-06-22 1 78.1688619382617 "Thursday" "Sommer" "06" FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 3 20.25 "Brise" "RegenGewitter" 18.480910041841 0 TRUE "moderat"
"1425" 2017-06-23 1 160.591006007475 "Friday" "Sommer" "06" FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 7 17.25 "Wind" "RegenGewitter" 18.480910041841 0 FALSE "moderat"
"1426" 2017-06-24 1 213.304834757744 "Saturday" "Sommer" "06" FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 6 17.875 "Wind" "RegenGewitter" 18.480910041841 0 FALSE "moderat"
"1427" 2017-06-25 1 69.3531645812572 "Sunday" "Sommer" "06" FALSE FALSE FALSE FALSE FALSE FALSE FALSE TRUE 7 17.25 "Wind" "RegenGewitter" 18.480910041841 0 FALSE "moderat"
"1428" 2017-06-26 1 155.543228693566 "Monday" "Sommer" "06" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 3 17.375 "Wind" "RegenGewitter" 18.480910041841 0 FALSE "moderat"
"1429" 2017-06-27 1 135.490018589734 "Tuesday" "Sommer" "06" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 3 16.375 "Brise" "Trocken" 18.480910041841 0 FALSE "moderat"
"1430" 2017-06-28 1 110.528030025808 "Wednesday" "Sommer" "06" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 19.75 "Wind" "Trocken" 18.480910041841 0 TRUE "moderat"
"1431" 2017-06-29 1 126.32363509346 "Thursday" "Sommer" "06" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 17.875 "Brise" "RegenGewitter" 18.480910041841 0 FALSE "moderat"
"1432" 2017-06-30 1 118.656267761961 "Friday" "Sommer" "06" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 14.875 "Wind" "RegenGewitter" 18.480910041841 0 FALSE "moderat"
"1433" 2017-07-01 1 142.537037918789 "Saturday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 17.625 "Brise" "RegenGewitter" 20.7511422712551 0 FALSE "moderat"
"1434" 2017-07-02 1 63.6146685898519 "Sunday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 17.125 "Wind" "RegenGewitter" 20.7511422712551 0 FALSE "moderat"
"1435" 2017-07-03 1 144.589969427013 "Monday" "Sommer" "07" FALSE FALSE FALSE TRUE FALSE FALSE FALSE FALSE 7 18.625 "Wind" "RegenGewitter" 20.7511422712551 0 TRUE "moderat"
"1436" 2017-07-05 1 137.917961104922 "Wednesday" "Sommer" "07" FALSE FALSE TRUE FALSE FALSE FALSE FALSE FALSE 2 19 "Brise" "Trocken" 20.7511422712551 0 TRUE "moderat"
"1437" 2017-07-06 1 170.80244658411 "Thursday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 18.375 "Brise" "Trocken" 20.7511422712551 0 TRUE "moderat"
"1438" 2017-07-07 1 136.561795937936 "Friday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 5 20.625 "Brise" "RegenGewitter" 20.7511422712551 0 TRUE "moderat"
"1439" 2017-07-08 1 156.573447907018 "Saturday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 4 20.625 "Wind" "RegenGewitter" 20.7511422712551 0 TRUE "moderat"
"1440" 2017-07-09 1 76.246567028981 "Sunday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 19.125 "Brise" "Trocken" 20.7511422712551 0 TRUE "moderat"
"1441" 2017-07-10 1 140.641759507657 "Monday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 17.5 "Brise" "RegenGewitter" 20.7511422712551 0 FALSE "moderat"
"1442" 2017-07-11 1 134.174542819592 "Tuesday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 19.875 "Wind" "RegenGewitter" 20.7511422712551 0 TRUE "moderat"
"1443" 2017-07-12 1 92.5453856390347 "Wednesday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 14.75 "Wind" "RegenGewitter" 20.7511422712551 1 FALSE "moderat"
"1444" 2017-07-13 1 165.69253636193 "Thursday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 16.875 "Wind" "Trocken" 20.7511422712551 0 FALSE "moderat"
"1445" 2017-07-14 1 161.336234262394 "Friday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 3 19.5 "Brise" "Trocken" 20.7511422712551 0 TRUE "moderat"
"1446" 2017-07-15 1 161.368243588646 "Saturday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 18.75 "Brise" "RegenGewitter" 20.7511422712551 0 TRUE "moderat"
"1447" 2017-07-16 1 83.446445422438 "Sunday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 8 17.375 "Brise" "RegenGewitter" 20.7511422712551 0 FALSE "moderat"
"1448" 2017-07-17 1 158.966094203543 "Monday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 18.5 "Wind" "Trocken" 20.7511422712551 0 TRUE "moderat"
"1449" 2017-07-18 1 123.668309159157 "Tuesday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 5 18.75 "Brise" "Trocken" 20.7511422712551 0 TRUE "moderat"
"1450" 2017-07-19 1 126.617460532105 "Wednesday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 22.5 "Wind" "Trocken" 20.7511422712551 0 TRUE "sommerlich"
"1451" 2017-07-20 1 152.89730610752 "Thursday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 21.5 "Brise" "RegenGewitter" 20.7511422712551 0 TRUE "sommerlich"
"1452" 2017-07-21 1 128.063478737945 "Friday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 2 20.5 "Brise" "Trocken" 20.7511422712551 0 TRUE "moderat"
"1453" 2017-07-22 1 118.581655925728 "Saturday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 18.5 "Brise" "RegenGewitter" 20.7511422712551 0 TRUE "moderat"
"1454" 2017-07-23 1 60.4808932763266 "Sunday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 19.375 "Wind" "RegenGewitter" 20.7511422712551 0 TRUE "moderat"
"1455" 2017-07-24 1 171.708992805544 "Monday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 18.75 "Brise" "RegenGewitter" 20.7511422712551 0 TRUE "moderat"
"1456" 2017-07-25 1 129.504249202353 "Tuesday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 16.25 "Wind" "RegenGewitter" 20.7511422712551 0 FALSE "moderat"
"1457" 2017-07-26 1 182.444822422102 "Wednesday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 0 20.875 "Brise" "Trocken" 20.7511422712551 0 TRUE "moderat"
"1458" 2017-07-27 1 239.066940896544 "Thursday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 19.5 "Brise" "RegenGewitter" 20.7511422712551 0 TRUE "moderat"
"1459" 2017-07-28 1 184.323576306162 "Friday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 18.125 "Wind" "RegenGewitter" 20.7511422712551 0 TRUE "moderat"
"1460" 2017-07-29 1 202.431896081896 "Saturday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 5 19.625 "Wind" "RegenGewitter" 20.7511422712551 0 TRUE "moderat"
"1461" 2017-07-30 1 65.4532794606465 "Sunday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 5 24 "Wind" "RegenGewitter" 20.7511422712551 0 TRUE "sommerlich"
"1462" 2017-07-31 1 162.425333410717 "Monday" "Sommer" "07" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 2 22.75 "Brise" "Trocken" 20.7511422712551 0 TRUE "sommerlich"
"1463" 2017-08-01 1 166.135486122073 "Tuesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 21.375 "Brise" "RegenGewitter" 20.2847149357798 0 TRUE "sommerlich"
"1464" 2017-08-02 1 155.022099183108 "Wednesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 5 21.375 "Brise" "RegenGewitter" 20.2847149357798 0 TRUE "sommerlich"
"1465" 2017-08-03 1 159.5753401745 "Thursday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 20.125 "Brise" "RegenGewitter" 20.2847149357798 0 TRUE "moderat"
"1466" 2017-08-04 1 161.585238563032 "Friday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 19.625 "Wind" "RegenGewitter" 20.2847149357798 0 TRUE "moderat"
"1467" 2017-08-05 1 198.088094187281 "Saturday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 4 20.125 "Wind" "Trocken" 20.2847149357798 0 TRUE "moderat"
"1468" 2017-08-06 1 72.3122759066064 "Sunday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 3 18.5 "Wind" "RegenGewitter" 20.2847149357798 0 TRUE "moderat"
"1469" 2017-08-07 1 172.028528903065 "Monday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 2 22.4875 "Brise" "Trocken" 20.2847149357798 0 TRUE "sommerlich"
"1470" 2017-08-08 1 137.161092618244 "Tuesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 23.0625 "Brise" "RegenGewitter" 20.2847149357798 0 TRUE "sommerlich"
"1471" 2017-08-09 1 138.409853223588 "Wednesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 1 21.125 "Wind" "Trocken" 20.2847149357798 0 TRUE "sommerlich"
"1472" 2017-08-10 1 144.270402110132 "Thursday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 19.6 "Brise" "Trocken" 20.2847149357798 0 TRUE "moderat"
"1473" 2017-08-11 1 180.959666237058 "Friday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 16.375 "Brise" "RegenGewitter" 20.2847149357798 0 FALSE "moderat"
"1474" 2017-08-12 1 150.572600694148 "Saturday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 15.5625 "Brise" "RegenGewitter" 20.2847149357798 0 FALSE "moderat"
"1475" 2017-08-13 1 80.2751371635464 "Sunday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 4 17.825 "Wind" "RegenGewitter" 20.2847149357798 0 FALSE "moderat"
"1476" 2017-08-14 1 161.757769956575 "Monday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 1 18.6375 "Wind" "Trocken" 20.2847149357798 0 TRUE "moderat"
"1477" 2017-08-15 1 111.761335307047 "Tuesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 2 25.0625 "Brise" "Trocken" 20.2847149357798 0 TRUE "sommerlich"
"1478" 2017-08-16 1 126.034311313186 "Wednesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 3 20.8625 "Brise" "Trocken" 20.2847149357798 0 TRUE "moderat"
"1479" 2017-08-17 1 174.467285452882 "Thursday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 5 21.8 "Brise" "RegenGewitter" 20.2847149357798 0 TRUE "sommerlich"
"1480" 2017-08-18 1 121.506482436341 "Friday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 19.6625 "Brise" "Trocken" 20.2847149357798 0 TRUE "moderat"
"1481" 2017-08-19 1 160.328375151501 "Saturday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 5 16.9375 "Wind" "RegenGewitter" 20.2847149357798 0 FALSE "moderat"
"1482" 2017-08-20 1 88.8323053510043 "Sunday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 16.0125 "Brise" "RegenGewitter" 20.2847149357798 0 FALSE "moderat"
"1483" 2017-08-21 1 156.498349566742 "Monday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 17.2 "Wind" "RegenGewitter" 20.2847149357798 0 FALSE "moderat"
"1484" 2017-08-22 1 137.482146234831 "Tuesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 4 17.6125 "Wind" "Trocken" 20.2847149357798 0 FALSE "moderat"
"1485" 2017-08-23 1 146.200693986919 "Wednesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 0 19.4375 "Brise" "Trocken" 20.2847149357798 0 TRUE "moderat"
"1486" 2017-08-24 1 161.178424672584 "Thursday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 3 19.4875 "Wind" "RegenGewitter" 20.2847149357798 0 TRUE "moderat"
"1487" 2017-08-25 1 121.67851633637 "Friday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 3 19.7625 "Wind" "Trocken" 20.2847149357798 0 TRUE "moderat"
"1488" 2017-08-26 1 175.29635154451 "Saturday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 4 19.525 "Brise" "Trocken" 20.2847149357798 0 TRUE "moderat"
"1489" 2017-08-27 1 60.3904195840305 "Sunday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 4 19.6625 "Wind" "RegenGewitter" 20.2847149357798 0 TRUE "moderat"
"1490" 2017-08-28 1 109.862269383009 "Monday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 4 20.5375 "Brise" "Trocken" 20.2847149357798 0 TRUE "moderat"
"1491" 2017-08-29 1 140.114833354281 "Tuesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 0 24.6 "Brise" "Trocken" 20.2847149357798 0 TRUE "sommerlich"
"1492" 2017-08-30 1 117.705814678758 "Wednesday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 20 "Wind" "RegenGewitter" 20.2847149357798 0 TRUE "moderat"
"1493" 2017-08-31 1 110.484249613829 "Thursday" "Sommer" "08" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 14.8875 "Wind" "RegenGewitter" 20.2847149357798 1 FALSE "moderat"
"1494" 2017-09-01 1 134.901921529808 "Friday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 4 17.3 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1495" 2017-09-02 1 148.15323696572 "Saturday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 4 16.525 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1496" 2017-09-03 1 55.222134167446 "Sunday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 3 17.4 "Brise" "Trocken" 16.9446516930693 0 FALSE "moderat"
"1497" 2017-09-04 1 122.215195768898 "Monday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 18.2875 "Brise" "Trocken" 16.9446516930693 0 TRUE "moderat"
"1498" 2017-09-05 1 128.680505002769 "Tuesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 3 20.95 "Brise" "Trocken" 16.9446516930693 0 TRUE "moderat"
"1499" 2017-09-06 1 86.9985590667094 "Wednesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 18.2 "Wind" "RegenGewitter" 16.9446516930693 0 TRUE "moderat"
"1500" 2017-09-07 1 144.563178397192 "Thursday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 5 17.2875 "Wind" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1501" 2017-09-08 1 129.928072228573 "Friday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 14.9375 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1502" 2017-09-09 1 113.451966800961 "Saturday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 15.025 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1503" 2017-09-10 1 83.9548556625671 "Sunday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 2 17.65 "Wind" "Trocken" 16.9446516930693 0 FALSE "moderat"
"1504" 2017-09-11 1 148.173580794396 "Monday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 3 17.8625 "Wind" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1505" 2017-09-12 1 80.7563950180735 "Tuesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 5 16.1 "Wind" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1506" 2017-09-13 1 103.419606846606 "Wednesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 13.3375 "Wind" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1507" 2017-09-14 1 124.528915578366 "Thursday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 13.2375 "Wind" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1508" 2017-09-15 1 177.095117317774 "Friday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 14.425 "Wind" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1509" 2017-09-16 1 237.243301445744 "Saturday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 8 11.9125 "Brise" "RegenGewitter" 16.9446516930693 1 FALSE "moderat"
"1510" 2017-09-17 1 82.0164448112146 "Sunday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 15.25 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1511" 2017-09-18 1 135.443041598007 "Monday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 2 15.075 "Brise" "Trocken" 16.9446516930693 0 FALSE "moderat"
"1512" 2017-09-19 1 127.007001847412 "Tuesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 5 14.3875 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1513" 2017-09-20 1 99.1792684718788 "Wednesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 14.225 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1514" 2017-09-21 1 134.427589001166 "Thursday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 4 16.9625 "Brise" "Trocken" 16.9446516930693 0 FALSE "moderat"
"1515" 2017-09-22 1 175.906900532966 "Friday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 15.5875 "Brise" "Trocken" 16.9446516930693 0 FALSE "moderat"
"1516" 2017-09-23 1 179.921676845873 "Saturday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 15.85 "Brise" "Trocken" 16.9446516930693 0 FALSE "moderat"
"1517" 2017-09-24 1 101.793277925589 "Sunday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 15.8125 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1518" 2017-09-25 1 129.709113092244 "Monday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 16.225 "Wind" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1519" 2017-09-26 1 151.541843015799 "Tuesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 15.725 "Wind" "Trocken" 16.9446516930693 0 FALSE "moderat"
"1520" 2017-09-27 1 116.379484184452 "Wednesday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 16.575 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1521" 2017-09-28 1 146.167521804 "Thursday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 15.1125 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1522" 2017-09-29 1 112.98521998769 "Friday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 2 19.1 "Brise" "Trocken" 16.9446516930693 0 TRUE "moderat"
"1523" 2017-09-30 1 161.771261258553 "Saturday" "Herbst" "09" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 15.1125 "Brise" "RegenGewitter" 16.9446516930693 0 FALSE "moderat"
"1524" 2017-10-01 1 60.9824772636814 "Sunday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 2 16.2875 "Brise" "Trocken" 12.6133356699507 0 FALSE "moderat"
"1525" 2017-10-02 1 179.554452580413 "Monday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 15.15 "Wind" "RegenGewitter" 12.6133356699507 0 FALSE "moderat"
"1526" 2017-10-03 1 66.3554760876056 "Tuesday" "Herbst" "10" TRUE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 5 14.2625 "Wind" "RegenGewitter" 12.6133356699507 0 FALSE "moderat"
"1527" 2017-10-04 1 125.991807553769 "Wednesday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE NA NA NA NA NA NA NA NA
"1528" 2017-10-05 1 146.081884421956 "Thursday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE NA NA NA NA NA NA NA NA
"1529" 2017-10-06 1 143.098736564958 "Friday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 1 13.8875 "Wind" "Trocken" 12.6133356699507 0 FALSE "moderat"
"1530" 2017-10-07 1 167.83160335014 "Saturday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 10.65 "Brise" "RegenGewitter" 12.6133356699507 0 FALSE "kalt"
"1531" 2017-10-08 1 86.952830438685 "Sunday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 0 12.025 "Wind" "Trocken" 12.6133356699507 0 FALSE "moderat"
"1532" 2017-10-09 1 191.429657344589 "Monday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 5 12.475 "Brise" "RegenGewitter" 12.6133356699507 0 FALSE "moderat"
"1533" 2017-10-10 1 121.017707851263 "Tuesday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 14.05 "Brise" "RegenGewitter" 12.6133356699507 0 FALSE "moderat"
"1534" 2017-10-11 1 114.734152340098 "Wednesday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 7 14.6375 "Wind" "RegenGewitter" 12.6133356699507 0 FALSE "moderat"
"1535" 2017-10-12 1 107.921714219622 "Thursday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 13.1875 "Sturm" "RegenGewitter" 12.6133356699507 0 FALSE "moderat"
"1536" 2017-10-13 1 118.292462064717 "Friday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 6 14.1625 "Brise" "Trocken" 12.6133356699507 0 FALSE "moderat"
"1537" 2017-10-14 1 108.712927737647 "Saturday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 8 15.7625 "Wind" "RegenGewitter" 12.6133356699507 0 FALSE "moderat"
"1538" 2017-10-15 1 67.7430137509284 "Sunday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE FALSE FALSE 2 17.8125 "Brise" "RegenGewitter" 12.6133356699507 0 FALSE "moderat"
"1539" 2017-10-16 1 108.129612539979 "Monday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 5 17.9375 "Brise" "Trocken" 12.6133356699507 0 FALSE "moderat"
"1540" 2017-10-17 1 77.2429740379052 "Tuesday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 7 14.725 "Wind" "Trocken" 12.6133356699507 0 FALSE "moderat"
"1541" 2017-10-18 1 107.716445777842 "Wednesday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 4 14.8125 "Brise" "Trocken" 12.6133356699507 0 FALSE "moderat"
"1542" 2017-10-19 1 102.017092600254 "Thursday" "Herbst" "10" FALSE FALSE FALSE FALSE FALSE FALSE TRUE FALSE 6 14.85 "Brise" "Trocken" 12.6133356699507 0 FALSE "moderat"
